northing,easting,down,roll,pitch,yaw
5735759.849406,620243.313046,-103.740776,0.008871,-0.005138,2.234018
5735759.753718,620243.434304,-103.735845,0.008296,-0.004778,2.234394
5735759.658029,620243.555493,-103.730815,0.008044,-0.004462,2.23475
5735759.562228,620243.676685,-103.725817,0.007787,-0.004122,2.235094
5735759.466312,620243.797741,-103.720882,0.007333,-0.003901,2.235454
5735759.370395,620243.918729,-103.715846,0.006613,-0.003662,2.235792
5735759.274365,620244.03965,-103.710624,0.005894,-0.003305,2.236102
5735759.178334,620244.160502,-103.705392,0.005078,-0.003022,2.236442
5735759.082304,620244.281423,-103.700172,0.004302,-0.002792,2.236832
5735758.986271,620244.402206,-103.695082,0.003728,-0.002731,2.237209
5735758.890237,620244.522989,-103.690112,0.003118,-0.002755,2.2376
5735758.794203,620244.643703,-103.685418,0.002695,-0.002949,2.238027
5735758.698168,620244.764416,-103.680938,0.002176,-0.003312,2.238472
5735758.60202,620244.885064,-103.676674,0.0017,-0.003871,2.238964
5735758.50576,620245.005645,-103.672432,0.000963,-0.004445,2.239464
5735758.409609,620245.126155,-103.668181,0.000226,-0.005103,2.239983
5735758.313237,620245.246739,-103.663852,-0.000477,-0.005633,2.240508
5735758.216973,620245.367182,-103.659623,-0.000841,-0.006277,2.241039
5735758.120709,620245.487626,-103.655523,-0.000962,-0.006935,2.241591
5735758.024333,620245.608002,-103.651508,-0.000629,-0.007691,2.242129
5735757.838658,620245.837677,-103.661964,-3.2E-05,-0.008312,2.242771
5735757.74195,620245.958131,-103.65782,0.00073,-0.008913,2.243374
5735757.645123,620246.078312,-103.653659,0.001171,-0.009345,2.243952
5735757.548184,620246.198426,-103.649488,0.001353,-0.009796,2.244563
5735757.451019,620246.318408,-103.64527,0.001028,-0.010075,2.245143
5735757.353851,620246.438251,-103.640892,0.00085,-0.010363,2.245686
5735757.25646,620246.5581,-103.636271,0.000517,-0.010417,2.246252
5735757.159181,620246.677946,-103.631478,0.000123,-0.010461,2.246862
5735757.061788,620246.797726,-103.626683,-0.000205,-0.01064,2.247453
5735756.964399,620246.917644,-103.621744,-0.000755,-0.010922,2.248116
5735756.866896,620247.037426,-103.616531,-0.001016,-0.011135,2.248776
5735756.769505,620247.157275,-103.611063,-0.000736,-0.011298,2.24945
5735756.672113,620247.277055,-103.605433,-0.000203,-0.011424,2.250245
5735756.574719,620247.396766,-103.599726,1E-04,-0.011385,2.251075
5735756.477101,620247.516413,-103.593857,0.000371,-0.011273,2.251873
5735756.379478,620247.635853,-103.587796,0.000762,-0.010917,2.252681
5735756.281631,620247.755229,-103.581651,0.001146,-0.010461,2.253484
5735756.183666,620247.874332,-103.575523,0.001553,-0.009885,2.254249
5735756.085475,620247.993303,-103.569464,0.001848,-0.009295,2.254961
5735755.987058,620248.112071,-103.563539,0.002066,-0.008734,2.255632
5735755.888525,620248.230705,-103.557849,0.002155,-0.008234,2.256332
5735755.789989,620248.3492,-103.552429,0.002127,-0.007753,2.257009
5735755.691343,620248.467698,-103.547133,0.0022,-0.007292,2.257703
5735755.592805,620248.586124,-103.541873,0.002373,-0.006802,2.258469
5735755.494157,620248.704553,-103.536601,0.002611,-0.00625,2.259251
5735755.395508,620248.822982,-103.531199,0.002786,-0.005635,2.260054
5735755.29686,620248.941411,-103.525433,0.002873,-0.004856,2.260921
5735755.198095,620249.059635,-103.51942,0.003234,-0.003995,2.26173
5735755.099214,620249.177655,-103.513346,0.003957,-0.003097,2.262496
5735755.000332,620249.295607,-103.507395,0.00463,-0.00222,2.263296
5735754.901111,620249.413359,-103.501533,0.00523,-0.001278,2.264023
5735754.801659,620249.530771,-103.495891,0.005686,-0.000466,2.264666
5735754.702206,620249.648114,-103.490561,0.006044,0.000255,2.265321
5735754.602638,620249.765322,-103.485699,0.00643,0.000603,2.265987
5735754.502955,620249.882395,-103.481109,0.006575,0.000857,2.266648
5735754.403383,620249.999396,-103.476717,0.006608,0.001057,2.267319
5735754.303697,620250.116331,-103.472377,0.00662,0.001242,2.267987
5735754.204121,620250.233194,-103.468116,0.006782,0.001433,2.268695
5735754.104658,620250.350123,-103.463987,0.007129,0.001551,2.269448
5735754.005191,620250.466914,-103.460104,0.007356,0.001524,2.27022
5735753.905723,620250.583637,-103.456435,0.007548,0.001304,2.27099
5735753.806253,620250.70029,-103.452886,0.007723,0.001003,2.27177
5735753.706669,620250.816808,-103.449418,0.007577,0.000623,2.272575
5735753.60697,620250.933191,-103.445946,0.007171,0.000223,2.273365
5735753.507266,620251.049366,-103.442379,0.006774,-8.3E-05,2.274099
5735753.40745,620251.165475,-103.438779,0.006454,-0.00029,2.27484
5735753.307743,620251.281513,-103.435363,0.006411,-0.000634,2.275658
5735753.207921,620251.397415,-103.432119,0.006708,-0.001118,2.276445
5735753.107985,620251.513182,-103.428926,0.007216,-0.001615,2.277253
5735753.008047,620251.62888,-103.425615,0.007671,-0.002019,2.278108
5735752.896102,620251.758951,-103.424054,0.008319,-0.002365,2.278904
5735752.795934,620251.874309,-103.420235,0.009068,-0.002483,2.279706
5735752.695761,620251.98946,-103.41644,0.009628,-0.002591,2.280573
5735752.59536,620252.104409,-103.412772,0.009941,-0.002788,2.281429
5735752.494845,620252.219223,-103.409205,0.010228,-0.003051,2.282264
5735752.394326,620252.333899,-103.405519,0.010178,-0.003303,2.28311
5735752.293695,620252.448509,-103.40172,0.010121,-0.003634,2.283999
5735752.192949,620252.562983,-103.397776,0.010318,-0.004019,2.284881
5735752.092202,620252.677389,-103.393667,0.01047,-0.004457,2.285776
5735751.991564,620252.791722,-103.389435,0.010517,-0.004834,2.286743
5735751.890702,620252.905992,-103.385041,0.010293,-0.005287,2.287702
5735751.789948,620253.020122,-103.380669,0.00989,-0.005686,2.288645
5735751.689192,620253.134182,-103.37639,0.009393,-0.006302,2.289638
5735751.588324,620253.248176,-103.372056,0.008913,-0.006836,2.290617
5735751.48745,620253.361963,-103.367513,0.008772,-0.007334,2.291543
5735751.386464,620253.475683,-103.3628,0.008813,-0.007733,2.292459
5735751.285362,620253.589199,-103.358051,0.008821,-0.008045,2.2934
5735751.184143,620253.702511,-103.353442,0.009034,-0.008425,2.294266
5735751.082695,620253.815552,-103.348795,0.00926,-0.008637,2.295089
5735750.981243,620253.928386,-103.344179,0.009643,-0.008729,2.295962
5735750.879564,620254.041088,-103.339631,0.009908,-0.008832,2.296829
5735750.777768,620254.153516,-103.335162,0.010034,-0.008935,2.297713
5735750.675859,620254.265877,-103.33054,0.010127,-0.008977,2.298615
5735750.573947,620254.378101,-103.325765,0.010113,-0.008961,2.299579
5735750.471921,620254.490189,-103.320761,0.010208,-0.008892,2.300543
5735750.369892,620254.602208,-103.3156,0.010383,-0.008756,2.301491
5735750.267751,620254.714161,-103.310291,0.010746,-0.008573,2.302497
5735750.165718,620254.825973,-103.304907,0.011016,-0.00834,2.303552
5735750.06357,620254.93765,-103.299531,0.011203,-0.008213,2.304613
5735749.961311,620255.04933,-103.294028,0.01115,-0.008053,2.305703
5735749.858936,620255.160805,-103.28839,0.010996,-0.007919,2.306788
5735749.756559,620255.272211,-103.282677,0.011051,-0.007859,2.307876
5735749.654067,620255.383482,-103.277058,0.011103,-0.008023,2.308951
5735749.551573,620255.494615,-103.271537,0.010966,-0.008346,2.31004
5735749.448962,620255.605543,-103.266089,0.010771,-0.008729,2.311081
5735749.346124,620255.71627,-103.260884,0.010526,-0.00922,2.312066
5735749.243395,620255.826925,-103.25599,0.01047,-0.009793,2.313057
5735749.140439,620255.937378,-103.251303,0.010424,-0.010368,2.314012
5735749.037479,620256.047625,-103.246641,0.010418,-0.010888,2.314963
5735748.934294,620256.157807,-103.241922,0.010302,-0.01141,2.315901
5735748.831104,620256.267783,-103.237123,0.009895,-0.01179,2.316837
5735748.727801,620256.377692,-103.232277,0.009403,-0.012194,2.317792
5735748.624495,620256.487463,-103.227426,0.008713,-0.012556,2.31874
5735748.521075,620256.597099,-103.222535,0.007785,-0.012903,2.319709
5735748.417651,620256.706597,-103.217647,0.006417,-0.013158,2.320663
5735748.314112,620256.815959,-103.212801,0.004982,-0.013469,2.321587
5735748.210574,620256.925322,-103.207874,0.003563,-0.013761,2.32252
5735748.107034,620257.034615,-103.202785,0.00241,-0.013982,2.323469
5735748.003383,620257.143912,-103.197552,0.00145,-0.014258,2.324418
5735747.899729,620257.25307,-103.192027,0.000952,-0.014458,2.325357
5735747.796071,620257.36209,-103.186016,0.001001,-0.014469,2.3263
5735748.050047,620257.718462,-103.853879,0.001166,-0.014206,2.327315
5735747.946389,620257.827482,-103.847911,0.001171,-0.013967,2.32836
5735747.842614,620257.936229,-103.842056,0.000952,-0.013799,2.329338
5735747.738498,620258.044708,-103.836269,0.000948,-0.013547,2.33027
5735747.634379,620258.153048,-103.830523,0.001111,-0.013247,2.331196
5735747.530032,620258.261187,-103.824792,0.001464,-0.012973,2.332171
5735747.42557,620258.369122,-103.819069,0.001597,-0.012749,2.333101
5735747.320878,620258.476786,-103.81339,0.001721,-0.012519,2.333999
5735747.216074,620258.584383,-103.80773,0.002115,-0.012356,2.334928
5735747.111377,620258.69184,-103.802039,0.002353,-0.012049,2.335902
5735747.006568,620258.799231,-103.79639,0.002527,-0.011811,2.33694
5735746.90187,620258.906618,-103.790853,0.00236,-0.011632,2.338008
5735746.79717,620259.013937,-103.785491,0.001922,-0.011639,2.339167
5735746.69247,620259.121256,-103.780166,0.001361,-0.011629,2.34034
5735746.587769,620259.228506,-103.774747,0.000645,-0.011651,2.341562
5735746.483179,620259.335753,-103.769119,2.4E-05,-0.011485,2.342782
5735746.378472,620259.442796,-103.76349,-0.000383,-0.011405,2.34394
5735746.273651,620259.549703,-103.757956,-0.000854,-0.011258,2.345087
5735746.168714,620259.656406,-103.752537,-0.001379,-0.011202,2.346184
5735746.063547,620259.76277,-103.747059,-0.001888,-0.011019,2.347179
5735745.958264,620259.868998,-103.741626,-0.00222,-0.010794,2.348165
5735745.852976,620259.97495,-103.736464,-0.002423,-0.010601,2.349153
5735745.747461,620260.080769,-103.73155,-0.00282,-0.010494,2.350127
5735745.641831,620260.186384,-103.726623,-0.003466,-0.010375,2.351033
5735745.535971,620260.291728,-103.721518,-0.004124,-0.010187,2.351907
5735745.430106,620260.396865,-103.716387,-0.004536,-0.009955,2.352779
5735745.32424,620260.501933,-103.711398,-0.004741,-0.009709,2.353649
5735745.218258,620260.606797,-103.706587,-0.004459,-0.009517,2.354519
5735745.112272,620260.711523,-103.701673,-0.00394,-0.009117,2.355418
5735745.006172,620260.816113,-103.696553,-0.003423,-0.008527,2.356369
5735744.899955,620260.920499,-103.691215,-0.002819,-0.007701,2.357313
5735744.793734,620261.024678,-103.685806,-0.002184,-0.006775,2.358276
5735744.687508,620261.12865,-103.680402,-0.001845,-0.005851,2.359326
5735744.581056,620261.23249,-103.675083,-0.001599,-0.004979,2.360379
5735744.474601,620261.336191,-103.66982,-0.001515,-0.004256,2.361427
5735744.368253,620261.439751,-103.664584,-0.001484,-0.003498,2.362546
5735744.261792,620261.543177,-103.659413,-0.001586,-0.002874,2.363675
5735744.155215,620261.646466,-103.654437,-0.001697,-0.002366,2.364784
5735744.048748,620261.749685,-103.649649,-0.002019,-0.001994,2.365907
5735743.942275,620261.852627,-103.644986,-0.002469,-0.001606,2.366987
5735743.835802,620261.955569,-103.640428,-0.003134,-0.00136,2.368115
5735743.729214,620262.058376,-103.635874,-0.003762,-0.001153,2.36922
5735743.622621,620262.160976,-103.631309,-0.004135,-0.001009,2.370318
5735743.516141,620262.263642,-103.626829,-0.00452,-0.000946,2.371495
5735743.409543,620262.366034,-103.622542,-0.004797,-0.001118,2.372647
5735743.302941,620262.46822,-103.61847,-0.004857,-0.001453,2.373742
5735743.196222,620262.570202,-103.61473,-0.004559,-0.002007,2.374885
5735743.089387,620262.671979,-103.61145,-0.004584,-0.002908,2.376069
5735742.982432,620262.773413,-103.608596,-0.005011,-0.004006,2.377192
5735744.240856,620263.689184,-105.764393,-0.005738,-0.005133,2.378135
5735744.134572,620263.790741,-105.763041,-0.006265,-0.00626,2.379188
5735744.028173,620263.892162,-105.761563,-0.006745,-0.007431,2.38029
5735743.92177,620263.993376,-105.759884,-0.007147,-0.008332,2.381394
5735743.815363,620264.094453,-105.758122,-0.007654,-0.009225,2.382515
5735743.708844,620264.195463,-105.756278,-0.008081,-0.009942,2.383716
5735743.602431,620264.296263,-105.754211,-0.008673,-0.010496,2.384979
5735743.496012,620264.396856,-105.751939,-0.00919,-0.010682,2.386312
5735743.389705,620264.497447,-105.749543,-0.009653,-0.010605,2.387716
5735743.283392,620264.597761,-105.747097,-0.009925,-0.010409,2.389194
5735743.176854,620264.698012,-105.744357,-0.009749,-0.009948,2.390674
5735743.070423,620264.798053,-105.741367,-0.009596,-0.00933,2.392214
5735742.963764,620264.897893,-105.738242,-0.009265,-0.008704,2.3938
5735742.856988,620264.997459,-105.734937,-0.008892,-0.008071,2.395338
5735742.74998,620265.096685,-105.731419,-0.008477,-0.00732,2.396877
5735742.642746,620265.19571,-105.727568,-0.008154,-0.006511,2.398411
5735742.535392,620265.294392,-105.723431,-0.008099,-0.005593,2.399928
5735742.42792,620265.392801,-105.719191,-0.008011,-0.004756,2.40146
5735742.320332,620265.491005,-105.715034,-0.008132,-0.004044,2.403032
5735742.212631,620265.589143,-105.710899,-0.008023,-0.003446,2.404626
5735742.104926,620265.687075,-105.706605,-0.007926,-0.002964,2.40624
5735741.997104,620265.784801,-105.702222,-0.008058,-0.002502,2.407875
5735741.889164,620265.882255,-105.697983,-0.008076,-0.002226,2.409488
5735741.78111,620265.979573,-105.693864,-0.008075,-0.001989,2.411092
5735741.673159,620266.076543,-105.690051,-0.00806,-0.001846,2.412714
5735741.565091,620266.173309,-105.686653,-0.008105,-0.001777,2.414297
5735741.456793,620266.269735,-105.683893,-0.008389,-0.001941,2.415828
5735741.348378,620266.365888,-105.681707,-0.008898,-0.002335,2.4173
5735741.239844,620266.461767,-105.679756,-0.009104,-0.002742,2.418746
5735741.131418,620266.557506,-105.6779,-0.009591,-0.003071,2.420209
5735741.022652,620266.652977,-105.676127,-0.009837,-0.003364,2.421649
5735740.913881,620266.748241,-105.674424,-0.010064,-0.003647,2.423033
5735740.805107,620266.843366,-105.672665,-0.009783,-0.003782,2.424484
5735740.696217,620266.938288,-105.670975,-0.009554,-0.004024,2.425968
5735740.587209,620267.032935,-105.669345,-0.009239,-0.004256,2.427424
5735740.478084,620267.127379,-105.667654,-0.008886,-0.004485,2.428896
5735740.368842,620267.221549,-105.66573,-0.008757,-0.00447,2.430376
5735740.259484,620267.315515,-105.663666,-0.008442,-0.004562,2.431855
5735740.15001,620267.409276,-105.661289,-0.008508,-0.004435,2.433362
5735740.040529,620267.502762,-105.658485,-0.008572,-0.004073,2.434879
5735739.93082,620267.596045,-105.655372,-0.008566,-0.00361,2.436372
5735739.821107,620267.689122,-105.652141,-0.00829,-0.00327,2.437893
5735739.711391,620267.782061,-105.648974,-0.007913,-0.002974,2.43946
5735739.601558,620267.874795,-105.645946,-0.007608,-0.002869,2.441061
5735739.491609,620267.967325,-105.643104,-0.007641,-0.00295,2.442665
5735739.381766,620268.059645,-105.640356,-0.00769,-0.003045,2.444293
5735739.271696,620268.151764,-105.637534,-0.008185,-0.003094,2.445948
5735739.16162,620268.243606,-105.634783,-0.008628,-0.003125,2.447597
5735739.051429,620268.335313,-105.632183,-0.008739,-0.003443,2.449257
5735738.941234,620268.426882,-105.629668,-0.008634,-0.003692,2.450931
5735738.831033,620268.518175,-105.627239,-0.008188,-0.004125,2.452642
5735739.833122,620269.165116,-107.392003,-0.008237,-0.004452,2.454282
5735739.723475,620269.256326,-107.390733,-0.008157,-0.004782,2.455985
5735739.613711,620269.347264,-107.389363,-0.008434,-0.004957,2.457646
5735739.503829,620269.437928,-107.388056,-0.008766,-0.005114,2.459371
5735739.393829,620269.528318,-107.386741,-0.008988,-0.00519,2.461073
5735739.283713,620269.618505,-107.385437,-0.009252,-0.005303,2.462816
5735739.173592,620269.708484,-107.38419,-0.009232,-0.005361,2.464629
5735739.063354,620269.798259,-107.383191,-0.009554,-0.005625,2.466445
5735738.953001,620269.887829,-107.38215,-0.00949,-0.005886,2.468304
5735738.84253,620269.977126,-107.380963,-0.009576,-0.005988,2.470161
5735738.731942,620270.066219,-107.379423,-0.009429,-0.005972,2.472031
5735738.621237,620270.155038,-107.377781,-0.009097,-0.005827,2.473898
5735738.510413,620270.243515,-107.376094,-0.008603,-0.005708,2.475783
5735738.399361,620270.33179,-107.374409,-0.008346,-0.005478,2.47773
5735738.288302,620270.41979,-107.372763,-0.0082,-0.005246,2.479701
5735738.177011,620270.50738,-107.371096,-0.008265,-0.005075,2.481624
5735738.065606,620270.594835,-107.36925,-0.008411,-0.004621,2.483616
5735737.954081,620270.681948,-107.367148,-0.008365,-0.003998,2.485566
5735737.84244,620270.768856,-107.364845,-0.008268,-0.003287,2.487549
5735737.730683,620270.85556,-107.362607,-0.007938,-0.002698,2.489622
5735737.61881,620270.94206,-107.360533,-0.008008,-0.002406,2.491739
5735737.506816,620271.028148,-107.358794,-0.007549,-0.002268,2.49384
5735737.394707,620271.114101,-107.357267,-0.00705,-0.002382,2.49601
5735737.28259,620271.199709,-107.355902,-0.006965,-0.002454,2.498239
5735737.170132,620271.285049,-107.354481,-0.007041,-0.002614,2.500459
5735737.057554,620271.369977,-107.353033,-0.007227,-0.002749,2.502605
5735736.944971,620271.454698,-107.351523,-0.007162,-0.002799,2.504799
5735736.83216,620271.539218,-107.349921,-0.006922,-0.002891,2.50709
5735736.71923,620271.623395,-107.348354,-0.006768,-0.002937,2.509399
5735736.606069,620271.707232,-107.346884,-0.006516,-0.003127,2.511683
5735736.492898,620271.790656,-107.345452,-0.005801,-0.003115,2.513946
5735736.3795,620271.873878,-107.343889,-0.004955,-0.002904,2.516227
5735736.266095,620271.956823,-107.342341,-0.004176,-0.002604,2.518562
5735736.152347,620272.039363,-107.340835,-0.004013,-0.002327,2.520879
5735736.038476,620272.121422,-107.339523,-0.004108,-0.002036,2.523148
5735735.924489,620272.203277,-107.338554,-0.003845,-0.002014,2.525479
5735735.810496,620272.284856,-107.338014,-0.003658,-0.002096,2.527887
5735735.696275,620272.366233,-107.337619,-0.003292,-0.002338,2.530316
5735735.581936,620272.447336,-107.336867,-0.002964,-0.002311,2.532693
5735735.467365,620272.528031,-107.335827,-0.002587,-0.002249,2.535097
5735735.352566,620272.608524,-107.334554,-0.002262,-0.00208,2.537474
5735735.237646,620272.688606,-107.333322,-0.002185,-0.001935,2.539856
5735735.122611,620272.768484,-107.332033,-0.002148,-0.001724,2.542255
5735735.007344,620272.848021,-107.330551,-0.002516,-0.001443,2.544634
5735734.892181,620272.927211,-107.328994,-0.002444,-0.001056,2.547018
5735734.776682,620273.00634,-107.327449,-0.00278,-0.000689,2.549453
5735734.66129,620273.08526,-107.325896,-0.00298,-0.000322,2.551931
5735734.545554,620273.163773,-107.324045,-0.003103,0.000281,2.554297
5735734.429697,620273.241875,-107.32213,-0.002902,0.000947,2.556659
5735734.313835,620273.31977,-107.320595,-0.003072,0.001397,2.559059
5735734.197739,620273.397187,-107.319637,-0.003237,0.001442,2.56141
5735734.081414,620273.474333,-107.318946,-0.00307,0.001323,2.56368
5735733.964971,620273.551206,-107.318296,-0.003118,0.001286,2.566037
5735733.848409,620273.627736,-107.317844,-0.003049,0.00096,2.568471
5735733.731505,620273.70393,-107.31728,-0.003124,0.000745,2.570788
5735733.614591,620273.779709,-107.316685,-0.003329,0.000524,2.573098
5735733.497336,620273.85522,-107.316004,-0.003703,0.000244,2.575454
5735733.379963,620273.930389,-107.315455,-0.003995,-0.000179,2.577793
5735733.26247,620274.005216,-107.314735,-0.004218,-0.000406,2.580133
5735733.144862,620274.079907,-107.3138,-0.004364,-0.000551,2.582514
5735733.027137,620274.154325,-107.312695,-0.004672,-0.000583,2.584995
5735732.909294,620274.228469,-107.31166,-0.005023,-0.000669,2.58748
5735732.791334,620274.302409,-107.310732,-0.005586,-0.000637,2.589976
5735732.673257,620274.376076,-107.30993,-0.005946,-0.000795,2.592509
5735732.555062,620274.449469,-107.309083,-0.00617,-0.000844,2.595042
5735732.436749,620274.522589,-107.308182,-0.006056,-0.000852,2.597576
5735732.318317,620274.595367,-107.307592,-0.006026,-0.001008,2.600116
5735732.199656,620274.667874,-107.307192,-0.006135,-0.001278,2.602672
5735732.080875,620274.740038,-107.306731,-0.006322,-0.001358,2.605256
5735731.961864,620274.811863,-107.306095,-0.006926,-0.001415,2.607819
5735731.842623,620274.883417,-107.305345,-0.007326,-0.001533,2.610383
5735731.723264,620274.954628,-107.304587,-0.00784,-0.001694,2.612962
5735731.603673,620275.0255,-107.303863,-0.008548,-0.001917,2.615526
5735731.483852,620275.096032,-107.303014,-0.009012,-0.002207,2.618038
5735731.363913,620275.166291,-107.301916,-0.009397,-0.002314,2.620531
5735731.243745,620275.236279,-107.300641,-0.009887,-0.002381,2.623089
5735731.123348,620275.305996,-107.299293,-0.010141,-0.002453,2.62562
5735731.002943,620275.375368,-107.298003,-0.010516,-0.002702,2.628058
5735730.882196,620275.444404,-107.296719,-0.010754,-0.00287,2.630544
5735730.761333,620275.513234,-107.295435,-0.011009,-0.003054,2.633023
5735730.640236,620275.581587,-107.2941,-0.011345,-0.003272,2.635406
5735730.519021,620275.649667,-107.292736,-0.011927,-0.003314,2.637833
5735730.397575,620275.717407,-107.291389,-0.012431,-0.003264,2.640173
5735730.276012,620275.784873,-107.290127,-0.012705,-0.003297,2.642494
5735730.154223,620275.852207,-107.288813,-0.01281,-0.003245,2.644884
5735730.032313,620275.91913,-107.287418,-0.012932,-0.003076,2.647216
5735729.910173,620275.985781,-107.286069,-0.012956,-0.002843,2.649539
5735729.787916,620276.05216,-107.284941,-0.013187,-0.002778,2.651891
5735729.665542,620276.118265,-107.283891,-0.013502,-0.002633,2.654242
5735729.542826,620276.184102,-107.282714,-0.013725,-0.002515,2.656559
5735729.419995,620276.249734,-107.281279,-0.013947,-0.002174,2.658889
5735729.296937,620276.315165,-107.279725,-0.01384,-0.001894,2.661232
5735729.17376,620276.380322,-107.278188,-0.013788,-0.001547,2.663521
5735729.050466,620276.445206,-107.276786,-0.013683,-0.001405,2.665818
5735728.926832,620276.509822,-107.275326,-0.013705,-0.001202,2.668062
5735728.802965,620276.574029,-107.273769,-0.013709,-0.000993,2.670266
5735728.678984,620276.638101,-107.272041,-0.01383,-0.000697,2.672526
5735728.554774,620276.701902,-107.27025,-0.013917,-0.000384,2.67476
5735728.430446,620276.76543,-107.268415,-0.014022,-7.2E-05,2.676995
5735728.228849,620276.878173,-107.245924,-0.014223,0.000261,2.679287
5735728.103955,620276.9413,-107.244229,-0.014616,0.0004,2.681559
5735727.979054,620277.004151,-107.242757,-0.014917,0.000454,2.683822
5735727.853815,620277.066802,-107.241458,-0.015112,0.000401,2.686098
5735727.728573,620277.129316,-107.240252,-0.015202,0.000334,2.688351
5735727.602989,620277.191493,-107.239094,-0.015145,0.000222,2.690595
5735727.477285,620277.253328,-107.237985,-0.015219,0.00021,2.69277
5735727.351354,620277.31496,-107.236964,-0.015228,0.000109,2.694924
5735727.225303,620277.376251,-107.236043,-0.0152,-6.4E-05,2.697055
5735727.099024,620277.43727,-107.235208,-0.015241,-0.000192,2.69917
5735726.972515,620277.498019,-107.234467,-0.015198,-0.00038,2.701247
5735726.845889,620277.558494,-107.233707,-0.015205,-0.000462,2.703281
5735726.719035,620277.618768,-107.232822,-0.015243,-0.000526,2.705313
5735726.591953,620277.678771,-107.231838,-0.015322,-0.000501,2.707325
5735726.464754,620277.73857,-107.230914,-0.01534,-0.000531,2.709323
5735726.337439,620277.798164,-107.230079,-0.015265,-0.000671,2.711341
5735726.209895,620277.857488,-107.229211,-0.015385,-0.000624,2.713364
5735726.082235,620277.916607,-107.228299,-0.015387,-0.000683,2.715352
5735725.954455,620277.975384,-107.227382,-0.015398,-0.000617,2.717291
5735725.826448,620278.033959,-107.22646,-0.015555,-0.000567,2.719258
5735725.698215,620278.092401,-107.225365,-0.015467,-0.000401,2.721182
5735725.569863,620278.150501,-107.224173,-0.015305,-0.000259,2.723053
5735725.441397,620278.208466,-107.222874,-0.015012,2E-06,2.724944
5735725.312701,620278.26616,-107.221685,-0.014595,0.000135,2.726839
5735725.183889,620278.323649,-107.220524,-0.014353,0.000215,2.728695
5735725.054958,620278.380797,-107.219448,-0.014239,0.000339,2.73056
5735724.925799,620278.437742,-107.218258,-0.014414,0.000457,2.732385
5735724.796412,620278.494417,-107.217048,-0.014534,0.000522,2.734216
5735724.66691,620278.550956,-107.215719,-0.014921,0.000552,2.736073
5735724.537288,620278.607153,-107.214411,-0.015213,0.000643,2.737891
5735724.407665,620278.663281,-107.213193,-0.015251,0.00057,2.739739
5735724.277816,620278.719276,-107.212073,-0.015228,0.000591,2.741606
5735724.147851,620278.775067,-107.210929,-0.015205,0.000556,2.74349
5735724.017881,620278.830651,-107.20971,-0.014904,0.00077,2.745302
5735723.887571,620278.885967,-107.208423,-0.014681,0.000987,2.747084
5735723.757257,620278.941145,-107.20721,-0.014524,0.001286,2.748917
5735723.626713,620278.995983,-107.206109,-0.01436,0.001382,2.75064
5735723.496051,620279.050547,-107.205145,-0.013963,0.001512,2.752307
5735723.365385,620279.104974,-107.204387,-0.01328,0.001423,2.754049
5735723.23438,620279.159133,-107.203722,-0.012632,0.001378,2.75576
5735723.103366,620279.212946,-107.202981,-0.012045,0.001487,2.757395
5735722.972125,620279.266558,-107.202184,-0.01148,0.001631,2.759038
5735722.840655,620279.319899,-107.201401,-0.010952,0.001678,2.760689
5735722.70918,620279.373033,-107.200636,-0.010448,0.001631,2.76238
5735722.577477,620279.425965,-107.199964,-0.010232,0.001546,2.764071
5735722.44577,620279.478691,-107.199435,-0.010203,0.001353,2.765799
5735722.313839,620279.531352,-107.198741,-0.010275,0.001154,2.767539
5735722.181789,620279.583741,-107.197814,-0.010364,0.00121,2.769258
5735722.049737,620279.635991,-107.196714,-0.010262,0.001284,2.770971
5735721.917679,620279.688034,-107.195635,-0.010093,0.001557,2.772626
5735721.785396,620279.739944,-107.194515,-0.009419,0.001895,2.774261
5735721.65311,620279.791717,-107.19354,-0.008608,0.002248,2.775918
5735721.520704,620279.843147,-107.19275,-0.007601,0.002479,2.777539
5735721.388182,620279.894373,-107.192177,-0.006656,0.002636,2.779139
5735721.25543,620279.945328,-107.191686,-0.00582,0.002615,2.780791
5735721.12256,620279.99594,-107.191093,-0.005147,0.002502,2.782382
5735720.98946,620280.046282,-107.19043,-0.004458,0.002367,2.783963
5735720.856354,620280.096348,-107.189794,-0.00376,0.002133,2.785559
5735720.72313,620280.14614,-107.18936,-0.003118,0.001796,2.787182
5735720.589792,620280.195798,-107.189113,-0.002481,0.001311,2.788797
5735720.456335,620280.245181,-107.189008,-0.001753,0.000699,2.790371
5735720.322655,620280.294501,-107.188704,-0.000886,-3.8E-05,2.791967
5735720.188859,620280.343617,-107.188091,-0.000307,-0.000678,2.793581
5735720.055055,620280.392457,-107.187267,0.000126,-0.001295,2.795055
5735719.921136,620280.441092,-107.186538,0.00059,-0.002031,2.796537
5735719.787104,620280.489661,-107.185754,0.00087,-0.002765,2.798007
5735719.653065,620280.537953,-107.184909,0.001226,-0.003433,2.799403
5735719.519025,620280.586177,-107.184087,0.001534,-0.004036,2.800789
5735719.384869,620280.634197,-107.183617,0.001926,-0.004771,2.80211
5735719.250598,620280.682081,-107.183322,0.002322,-0.005552,2.803417
5735719.116322,620280.729758,-107.183077,0.002651,-0.006225,2.804681
5735718.981928,620280.777162,-107.182832,0.002731,-0.006939,2.805884
5735718.847418,620280.824361,-107.182577,0.002786,-0.007521,2.807042
