source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1403713729849546,1403713729787045,-4.775883e-04,9.856172e-06,1.240077e-04,-5.000390e-05,2.166162e-04,-5.983189e-06
1403713729974548,1403713729849546,-2.206630e-04,-3.296579e-05,2.136927e-05,-2.276036e-05,1.106501e-04,1.118791e-05
1403713730037049,1403713729974548,1.578019e-04,-3.998596e-06,-7.056648e-05,7.023341e-06,-2.199709e-04,1.598468e-05
1403713730099551,1403713730037049,9.255909e-05,4.146542e-05,-1.187405e-04,7.394054e-05,-1.219386e-04,-9.522897e-07
1403713730162052,1403713730099551,-6.180144e-05,1.864673e-05,3.508201e-05,4.527553e-06,5.751495e-05,-1.456393e-05
1403713730287053,1403713730162052,-2.485369e-04,-4.292464e-06,1.312063e-04,7.093465e-05,1.960368e-04,4.535264e-06
1403713730349555,1403713730287053,4.176113e-05,-2.135796e-05,-2.308359e-05,-1.997459e-05,-5.326267e-05,1.184365e-05
1403713730412057,1403713730349555,7.355897e-05,-1.565540e-06,-2.198931e-05,-3.123116e-05,-8.161362e-05,-4.751722e-06
1403713730537058,1403713730412057,-2.040389e-06,2.077680e-06,2.298983e-06,-6.159919e-07,7.858887e-06,-8.323630e-06
1403713730599560,1403713730537058,-5.113226e-05,-2.751524e-05,9.042553e-06,-2.373418e-05,4.279247e-05,6.409284e-06
1403713730662061,1403713730599560,1.299623e-07,-9.219861e-06,1.584478e-05,3.608980e-06,1.196552e-05,6.015252e-06
1403713730724562,1403713730662061,2.786636e-05,-7.167614e-06,1.961918e-06,-1.787990e-05,-1.709344e-05,-3.231095e-06
1403713730849565,1403713730724562,1.625226e-04,1.163666e-05,-4.942014e-05,-2.368804e-05,-9.182497e-05,-1.165141e-05
1403713730912069,1403713730849565,-3.572677e-05,-4.076261e-06,-5.600467e-06,4.135629e-06,1.455590e-05,1.279556e-05
1403713730974566,1403713730912069,-2.543121e-05,9.226528e-06,1.046050e-05,4.725109e-05,4.663157e-05,1.874417e-06
1403713731037068,1403713730974566,-2.166978e-05,7.316974e-06,-1.253983e-06,1.054139e-05,-5.811467e-06,-1.164832e-05
1403713731162072,1403713731037068,1.031268e-04,-3.483046e-05,5.784831e-06,-3.526487e-05,-6.686242e-05,1.287921e-05
1403713731224571,1403713731162072,1.880679e-05,-7.678922e-06,2.711489e-06,-9.144808e-06,-9.121482e-06,4.273429e-06
1403713731287074,1403713731224571,8.038953e-06,-7.398945e-06,5.302682e-06,-1.864783e-05,1.811247e-05,-2.135287e-05
1403713731349574,1403713731287074,1.030628e-05,6.882780e-06,4.330779e-06,-7.781768e-06,7.317539e-06,-7.740204e-06
1403713731474576,1403713731349574,-1.017891e-05,-5.216560e-06,-2.448575e-05,5.041037e-05,-2.464379e-05,2.435225e-05
1403713731537079,1403713731474576,9.308600e-06,-2.594171e-06,-1.619987e-05,1.498165e-05,-1.696610e-05,3.036244e-06
1403713731599578,1403713731537079,8.087193e-06,1.132790e-05,4.157715e-06,-1.152909e-06,3.747873e-06,-1.197875e-05
1403713731662080,1403713731599578,1.020056e-05,1.437151e-05,5.388281e-06,1.242405e-05,1.587309e-05,-1.107333e-05
1403713731787081,1403713731662080,-1.585325e-05,-3.975936e-05,2.739163e-06,-2.643201e-05,-4.246653e-06,1.006677e-05
1403713731849583,1403713731787081,4.804374e-05,-4.774296e-06,1.170812e-05,-2.152021e-06,-1.325875e-05,-5.876174e-06
1403713731912085,1403713731849583,-6.378810e-06,-4.178549e-06,4.644675e-06,-8.307811e-06,4.961607e-06,1.726000e-06
1403713731974586,1403713731912085,-3.176295e-06,-2.808289e-06,6.859155e-06,1.156186e-05,1.475724e-05,4.699660e-06
1403713732099587,1403713731974586,-1.597697e-05,-2.302591e-06,3.521068e-08,5.995681e-06,7.214664e-06,-2.444852e-06
1403713732162089,1403713732099587,-1.824437e-05,3.628628e-06,-6.875808e-06,6.166036e-06,-5.247238e-06,-4.674480e-06
1403713732224592,1403713732162089,-2.123531e-05,-1.024499e-05,-1.158156e-05,-2.006978e-05,-7.221791e-06,-2.870742e-06
1403713732287094,1403713732224592,1.105765e-05,-7.249646e-06,9.826017e-06,-1.276720e-05,1.602486e-06,7.435230e-06
1403713732412093,1403713732287094,-3.715959e-05,-9.557947e-06,2.988071e-06,1.885730e-05,1.098676e-05,2.996454e-06
1403713732474595,1403713732412093,1.924089e-05,1.324047e-05,-8.170754e-07,7.044990e-06,3.641167e-06,-8.642488e-06
1403713732537096,1403713732474595,-1.084466e-12,-2.141398e-12,-2.494074e-12,-3.153311e-13,-5.930256e-13,3.635980e-13
1403713732662098,1403713732537096,8.136962e-05,-2.376905e-05,1.628756e-05,-1.420387e-05,-1.353459e-05,2.825231e-05
1403713732724600,1403713732662098,7.553132e-06,3.111144e-06,7.289232e-07,1.284084e-05,-1.066655e-06,3.788950e-06
1403713732787101,1403713732724600,-7.239798e-06,1.282842e-06,2.494755e-07,1.271541e-05,7.727897e-06,-7.305113e-06
1403713732849603,1403713732787101,-9.517121e-06,7.979311e-06,9.909641e-07,-8.541607e-06,6.141165e-06,-6.854248e-07
1403713732974606,1403713732849603,-8.495711e-06,-9.574155e-06,-5.048619e-06,-1.295133e-05,-1.071267e-05,1.144353e-05
1403713733037107,1403713732974606,8.261347e-05,1.894835e-05,2.904376e-05,-1.191522e-05,-3.793407e-06,-4.499610e-06
1403713733099607,1403713733037107,-5.408275e-05,1.064459e-05,-1.254894e-05,3.172189e-06,6.456215e-06,-8.123940e-06
1403713733162108,1403713733099607,-2.316659e-06,2.233570e-06,-3.724586e-06,1.371996e-05,-1.376022e-06,2.746599e-06
1403713733287110,1403713733162108,2.008826e-05,6.393869e-06,1.721236e-06,2.706499e-06,-3.644737e-06,5.984188e-06
1403713733349611,1403713733287110,-1.019061e-05,7.850524e-08,5.299962e-06,-1.291787e-05,2.096349e-06,-1.475122e-05
1403713733412114,1403713733349611,5.377981e-05,2.183299e-05,-2.618081e-06,-1.725002e-05,-2.590774e-06,-1.028273e-05
1403713733537114,1403713733412114,-1.163766e-05,-1.272758e-05,-9.548361e-06,3.357216e-06,-7.449204e-06,7.811862e-06
1403713733599615,1403713733537114,-1.823291e-05,-6.928620e-06,-1.243986e-05,2.109284e-05,-1.061035e-06,4.537764e-06
1403713733662116,1403713733599615,4.535325e-06,1.128527e-05,-1.148319e-05,5.020165e-05,-6.507819e-06,2.478379e-06
1403713733724618,1403713733662116,5.758819e-06,7.071660e-06,1.654283e-05,-2.495786e-05,2.298359e-05,-2.102812e-05
1403713733849621,1403713733724618,1.735645e-06,-2.965631e-07,8.551832e-06,-1.866645e-05,1.249070e-05,-3.114743e-06
1403713733912121,1403713733849621,4.316977e-05,-3.205958e-05,-2.654485e-05,5.586396e-06,-4.957951e-05,3.410161e-05
1403713733974624,1403713733912121,3.096675e-05,-1.084746e-06,4.882752e-06,-6.017816e-06,-1.709725e-05,1.665609e-07
1403713734099624,1403713733974624,-1.200131e-04,8.215053e-05,2.206918e-05,6.752068e-05,7.024222e-05,-2.869867e-05
1403713734162125,1403713734099624,1.549869e-05,-2.254211e-05,1.858469e-05,-3.175388e-05,-4.473119e-07,1.233855e-05
1403713734224627,1403713734162125,9.608320e-06,-3.549105e-06,-4.524967e-06,-8.220838e-06,-1.155492e-05,4.603733e-06
1403713734349629,1403713734224627,6.063683e-06,4.458676e-05,-1.263028e-05,-7.158741e-06,-2.349248e-05,-4.991992e-05
1403713734412131,1403713734349629,-6.341791e-06,-9.680268e-07,8.331315e-06,1.549389e-05,2.473900e-05,7.619952e-06
1403713734474632,1403713734412131,-8.789642e-07,-8.443302e-06,-9.496100e-07,3.207025e-05,8.388173e-06,2.478649e-05
1403713734537133,1403713734474632,8.608750e-06,9.375909e-06,-1.530447e-05,2.186758e-06,-1.703541e-05,5.745348e-06
1403713734599635,1403713734537133,4.538207e-05,1.185267e-05,-1.774953e-05,2.769973e-05,-2.305107e-05,-1.590151e-05
1403713734724638,1403713734599635,-3.571758e-07,-2.696492e-07,4.154823e-06,-2.188214e-05,5.356385e-06,-5.112585e-06
1403713734787138,1403713734724638,-1.146987e-06,-8.441168e-06,4.320296e-06,-2.735191e-06,7.804805e-07,9.274298e-06
1403713734849639,1403713734787138,-2.879318e-06,-1.222177e-05,6.885956e-06,-5.445435e-06,5.526807e-06,-1.725238e-06
1403713734912140,1403713734849639,-1.719254e-05,4.452109e-06,-1.460340e-05,-7.685368e-06,-8.416881e-06,-1.510119e-05
1403713735037142,1403713734912140,4.513779e-05,1.773145e-05,8.272077e-06,3.699181e-05,1.695657e-06,1.096778e-05
1403713735099643,1403713735037142,-1.566431e-05,-1.589520e-05,3.220599e-06,-2.054636e-05,1.970657e-06,4.191469e-06
1403713735162144,1403713735099643,-1.501288e-06,2.498722e-06,-1.670706e-06,-1.062069e-05,-4.398611e-06,-6.994565e-06
1403713735287146,1403713735162144,-4.214987e-06,1.780945e-06,7.244781e-06,-1.029260e-05,1.305777e-05,-6.540091e-06
1403713735349648,1403713735287146,1.874521e-05,9.773568e-06,5.738197e-06,2.428686e-05,-8.203770e-07,9.245417e-06
1403713735412149,1403713735349648,1.029946e-07,1.210713e-05,3.367336e-07,9.763246e-06,-9.089362e-06,9.430225e-07
1403713735474651,1403713735412149,4.940642e-06,3.399307e-06,-1.040779e-06,-1.076461e-05,-8.383578e-06,-4.463949e-06
1403713735599652,1403713735474651,-4.738256e-06,-1.529816e-06,5.049905e-06,-1.828650e-05,9.185795e-06,-4.102654e-06
1403713735662155,1403713735599652,-3.032611e-05,-1.245082e-05,1.389663e-05,-8.154752e-06,5.829246e-06,1.489706e-06
1403713735724655,1403713735662155,5.518516e-06,4.054119e-06,5.648378e-07,9.024554e-06,-2.070379e-06,-1.569806e-06
1403713735787158,1403713735724655,7.458592e-06,3.374312e-06,-2.715386e-06,4.283732e-06,-1.241066e-05,-6.010660e-07
1403713735912158,1403713735787158,5.253144e-06,7.435708e-06,-4.126494e-06,2.076498e-05,2.846608e-06,6.004785e-06
1403713735974660,1403713735912158,-5.654216e-06,-7.725077e-06,8.715944e-06,-1.116257e-05,1.031732e-05,2.390772e-06
1403713736037161,1403713735974660,-4.003847e-06,-2.506999e-06,-5.376078e-06,-8.260664e-06,-4.966325e-06,-1.679494e-06
1403713736162163,1403713736037161,2.214323e-05,1.042425e-05,-3.700412e-06,9.126914e-06,-1.094947e-05,-6.604786e-06
1403713736224664,1403713736162163,-1.684014e-05,-6.743252e-06,-1.646175e-06,-6.928290e-07,2.180602e-06,4.663238e-06
1403713736287166,1403713736224664,-3.441387e-05,-3.687062e-07,-1.020283e-05,1.872367e-05,-4.828190e-07,2.014325e-06
1403713736349666,1403713736287166,-7.267839e-05,-2.921060e-05,-1.757904e-05,1.667991e-07,9.891475e-06,-5.722809e-06
1403713736474668,1403713736349666,-5.641441e-05,-2.805165e-05,-4.208613e-05,-2.216560e-05,-1.696313e-05,-1.510625e-06
1403713736537170,1403713736474668,1.020612e-05,-3.209130e-07,1.170295e-06,1.522718e-05,-1.148806e-06,-9.054463e-07
1403713736599671,1403713736537170,-2.545904e-05,-4.343677e-06,-6.673247e-06,6.539759e-06,6.036010e-06,5.153610e-06
1403713736662173,1403713736599671,-3.569489e-06,9.430706e-07,-2.569020e-06,1.628333e-05,4.404903e-06,3.978964e-06
1403713736787174,1403713736662173,-2.145001e-05,-1.769532e-05,-1.119584e-05,-6.760865e-06,-3.936976e-06,5.982158e-06
1403713736849675,1403713736787174,1.135196e-06,2.800101e-07,7.194820e-07,-1.780844e-05,-7.353974e-06,-4.954550e-06
1403713736912180,1403713736849675,-1.018820e-06,-1.608765e-06,-2.269353e-06,-1.371011e-05,-5.071718e-06,-8.815137e-07
1403713737037179,1403713736912180,-4.154109e-05,1.454475e-06,2.838548e-06,9.869008e-06,1.784148e-05,-1.661978e-07
1403713737099680,1403713737037179,-1.562463e-05,1.221933e-06,-5.620156e-06,1.715556e-06,3.379230e-06,1.349668e-06
1403713737162181,1403713737099680,9.330494e-06,5.417059e-06,-1.369074e-06,5.812676e-06,-4.155886e-06,5.884774e-07
1403713737287185,1403713737162181,-1.365372e-06,3.834828e-07,-7.100301e-07,-9.202690e-06,-3.599580e-06,-2.609344e-06
1403713737349684,1403713737287185,1.467910e-06,3.086422e-06,2.415473e-06,-1.569502e-05,3.154365e-06,1.732930e-06
1403713737412186,1403713737349684,-4.741694e-06,-1.509305e-06,7.923364e-07,-3.829613e-06,2.039603e-06,-1.804797e-06
1403713737474687,1403713737412186,4.829812e-05,2.303596e-05,2.786706e-05,1.319005e-05,5.058598e-06,-2.400091e-06
1403713737599689,1403713737474687,-7.388633e-06,-5.949395e-06,-1.660895e-05,3.557513e-06,-1.049320e-05,2.691742e-06
1403713737662190,1403713737599689,-1.945837e-05,5.080158e-06,-8.170408e-06,-6.615517e-06,2.835667e-07,3.342376e-06
1403713737724694,1403713737662190,-3.685257e-06,-4.053006e-06,3.269806e-06,-4.255964e-06,8.972052e-07,-3.768088e-07
1403713737787197,1403713737724694,9.139912e-06,1.081949e-06,8.109285e-06,-1.173071e-05,3.136252e-06,-3.927615e-06
1403713737912195,1403713737787197,1.447769e-05,4.092068e-06,3.271203e-06,9.312380e-06,-9.012351e-07,1.056051e-06
1403713737974700,1403713737912195,2.566449e-05,8.850092e-06,6.304927e-06,5.653091e-06,-4.099044e-06,1.033121e-06
1403713738037198,1403713737974700,-4.100696e-06,3.151711e-06,-2.823721e-06,9.084943e-06,-3.016314e-07,2.084706e-06
1403713738099699,1403713738037198,3.526532e-06,1.941723e-06,2.144303e-06,3.351230e-06,-3.792909e-07,5.273482e-07
1403713738224704,1403713738099699,-8.231194e-06,5.070875e-07,-4.220161e-07,-5.445885e-06,3.442799e-06,-5.023496e-06
1403713738287204,1403713738224704,-2.135391e-06,-1.596446e-06,-2.940363e-06,-1.402676e-06,-2.039452e-06,1.383873e-06
1403713738349703,1403713738287204,2.699983e-05,7.713187e-06,3.001645e-05,1.950581e-07,2.793684e-06,-1.929020e-06
1403713738412205,1403713738349703,-1.057901e-05,-1.434939e-07,-6.548358e-06,3.635443e-06,2.501421e-06,2.718435e-07
1403713738537207,1403713738412205,-9.168718e-07,1.147435e-05,-9.041756e-06,1.588589e-05,-5.636951e-06,-3.310202e-07
1403713738599708,1403713738537207,-7.095067e-06,-5.657855e-06,-7.635141e-06,-1.000633e-05,-3.545361e-06,8.090250e-06
1403713738662209,1403713738599708,-1.485333e-05,-2.158262e-06,-4.872739e-06,-4.762059e-06,-5.095035e-06,-2.470533e-06
1403713738787211,1403713738662209,-9.598145e-06,6.705806e-07,-2.104772e-06,2.615173e-06,8.290894e-06,-8.515628e-06
1403713738849713,1403713738787211,-9.638146e-06,2.891305e-06,1.098815e-05,-3.449154e-06,3.335589e-06,1.037107e-06
1403713738912214,1403713738849713,-2.150987e-05,-9.025430e-06,-5.707888e-06,3.086915e-06,2.966749e-08,2.815944e-06
1403713739037216,1403713738912214,6.926189e-06,5.074697e-06,-5.932978e-07,4.864796e-06,-3.070861e-06,-2.760807e-06
1403713739099719,1403713739037216,-2.734933e-05,-5.743433e-06,-1.226663e-05,-4.313116e-06,1.214535e-06,-2.362674e-07
1403713739162220,1403713739099719,-6.861133e-06,1.104958e-06,-8.501799e-06,-3.327680e-06,-1.631859e-06,-1.369548e-06
1403713739224720,1403713739162220,-9.939562e-07,1.786894e-06,-5.728056e-06,1.918509e-06,-6.551173e-07,-1.090678e-06
1403713739349721,1403713739224720,-1.384046e-06,-3.166579e-06,-6.489465e-06,1.803891e-06,-6.342692e-06,-5.333148e-06
1403713739412223,1403713739349721,1.247936e-05,1.970978e-07,1.490392e-06,1.464998e-06,-6.529186e-08,1.084205e-06
1403713739474724,1403713739412223,-3.262204e-06,-1.524332e-06,2.360871e-06,-6.410152e-06,1.562499e-06,-1.027131e-06
1403713739599726,1403713739474724,2.028524e-05,-4.141483e-06,-3.127556e-06,-8.797844e-06,4.908455e-06,5.068179e-06
1403713739662227,1403713739599726,6.577247e-06,-3.121459e-06,-8.796732e-06,-1.697135e-06,-1.286152e-05,-8.652901e-08
1403713739724729,1403713739662227,-2.394644e-06,4.464275e-06,-3.138228e-06,-4.034938e-06,2.409591e-06,2.892567e-06
1403713739787231,1403713739724729,-1.214230e-05,-3.241636e-06,7.092007e-07,6.715787e-07,2.679678e-06,1.389747e-07
1403713739912232,1403713739787231,-6.072326e-06,6.983245e-06,-5.907567e-07,8.716903e-06,3.449533e-06,-2.212720e-06
1403713739974733,1403713739912232,1.756730e-06,-6.907174e-06,1.412493e-06,-1.077589e-05,-3.155206e-06,-3.311227e-07
1403713740037235,1403713739974733,2.284183e-06,1.245043e-05,-1.761754e-06,-2.814634e-06,-3.628699e-06,-7.112286e-07
1403713740162236,1403713740037235,3.317563e-06,-4.033001e-06,-2.058694e-06,-2.588380e-05,-4.706117e-06,-4.010397e-06
1403713740224738,1403713740162236,-1.904219e-06,2.814098e-06,2.550647e-06,-1.769209e-06,-7.003867e-07,-4.833913e-06
1403713740287239,1403713740224738,-1.886407e-06,-3.378838e-06,-1.450315e-06,2.401105e-06,-1.155065e-06,4.297471e-06
1403713740349741,1403713740287239,1.023490e-05,2.745717e-06,-1.069197e-06,1.153201e-05,-2.317043e-06,6.322696e-07
1403713740474748,1403713740349741,7.211155e-06,6.100855e-06,4.226119e-06,8.162266e-06,3.991963e-06,-2.146691e-06
1403713740537246,1403713740474748,1.363269e-05,-4.552168e-06,6.933541e-06,-8.746473e-06,1.713938e-07,-1.084202e-06
1403713740599745,1403713740537246,-3.465732e-06,6.427272e-07,5.111739e-06,-5.590588e-06,-3.517903e-06,-1.323177e-06
1403713740724747,1403713740599745,4.819918e-05,9.658025e-06,3.388281e-05,-5.530250e-06,8.069568e-06,-4.982063e-06
1403713740787248,1403713740724747,1.190368e-05,4.777774e-06,1.862211e-06,9.656405e-06,1.589071e-06,6.681233e-07
1403713740849752,1403713740787248,-4.837296e-06,-4.843040e-06,-1.133008e-06,1.433672e-06,-1.038008e-06,1.885570e-06
1403713740912253,1403713740849752,-2.018347e-05,-7.407517e-06,-5.236183e-06,5.977576e-06,4.642099e-06,-5.190277e-07
1403713741037253,1403713740912253,-5.919660e-06,-1.126633e-05,-8.897263e-06,-7.859426e-06,-1.006474e-05,-1.870419e-06
1403713741099758,1403713741037253,3.675351e-06,2.271634e-06,-4.180694e-06,-3.675297e-06,-2.771232e-06,-4.004103e-06
1403713741162256,1403713741099758,6.198608e-06,3.900733e-06,2.299951e-06,-5.949872e-06,1.994451e-07,-1.393924e-06
1403713741224757,1403713741162256,-5.587974e-06,-3.860934e-06,6.265215e-07,-5.867465e-06,3.902122e-06,1.571171e-06
1403713741349758,1403713741224757,-9.034557e-06,-4.043527e-06,-7.015108e-06,1.626472e-06,-2.091955e-06,-2.530355e-06
1403713741412260,1403713741349758,2.293811e-05,9.650701e-06,8.368854e-06,-1.891717e-06,8.454043e-07,-2.302040e-06
1403713741474761,1403713741412260,1.653702e-05,2.245346e-05,-1.413908e-05,-4.089562e-06,-7.072193e-06,-5.004986e-06
1403713741537263,1403713741474761,2.458682e-07,-2.455125e-06,7.522930e-07,-3.815288e-06,-2.189796e-06,1.185231e-06
1403713741662267,1403713741537263,-5.118281e-05,-4.722168e-05,-1.382324e-05,6.705420e-06,6.060092e-06,4.470960e-06
1403713741724766,1403713741662267,6.404501e-06,8.198998e-07,2.287576e-07,-1.826735e-06,-8.353106e-07,3.249204e-06
1403713741787267,1403713741724766,-7.980421e-07,-4.140557e-06,-1.874616e-05,1.374160e-06,-7.504900e-06,4.411066e-06
1403713741912269,1403713741787267,1.071162e-05,-1.103921e-05,6.460254e-06,-9.017530e-06,3.789981e-07,5.757986e-06
1403713741974770,1403713741912269,2.272063e-05,1.362042e-05,1.066445e-05,4.096899e-06,3.350958e-06,-2.954477e-06
1403713742037272,1403713741974770,1.777675e-05,1.309692e-05,8.433711e-06,1.326301e-05,2.377556e-06,-5.474618e-06
1403713742162273,1403713742037272,-2.583700e-05,-1.139661e-05,-4.611714e-05,1.760111e-06,-2.129486e-05,4.816010e-06
1403713742224775,1403713742162273,-6.365880e-05,2.802549e-06,-4.082934e-05,-3.375987e-06,-8.045997e-06,2.159799e-06
1403713742287278,1403713742224775,-1.520356e-05,-3.952685e-07,-8.189240e-06,-5.156418e-06,9.675533e-09,-2.265464e-06
1403713742349778,1403713742287278,-3.444075e-05,-1.881290e-05,-9.747547e-06,-1.318805e-05,4.887795e-06,2.404835e-06
1403713742474779,1403713742349778,1.882158e-05,1.352758e-05,-4.068134e-06,-1.339081e-05,-5.457816e-06,-9.272090e-06
1403713742537282,1403713742474779,-1.682050e-05,-2.561452e-06,-1.264133e-05,4.101306e-07,-4.766815e-06,1.005281e-06
1403713742599782,1403713742537282,2.639516e-06,-1.507848e-07,3.056065e-06,8.124975e-06,3.674546e-06,5.446853e-06
1403713742724784,1403713742599782,-5.266968e-06,1.243257e-05,7.400737e-06,5.355007e-06,7.070764e-06,-5.868647e-07
1403713742787286,1403713742724784,-1.075239e-05,3.122024e-06,-2.100100e-06,-7.407191e-06,-7.030663e-06,-4.889560e-06
1403713742849787,1403713742787286,1.057282e-07,-3.760292e-06,-5.961347e-07,-1.676077e-05,-1.255266e-06,-1.126178e-06
1403713742912288,1403713742849787,-1.638640e-06,-2.257411e-06,4.266993e-07,-9.461944e-06,-2.412818e-06,-4.073757e-06
1403713743037290,1403713742912288,-1.795687e-05,1.111119e-05,-1.815241e-06,2.089817e-06,5.779319e-06,-1.717581e-06
1403713743099791,1403713743037290,-9.358530e-06,1.030680e-06,-8.180656e-06,9.825714e-06,-5.159259e-06,3.450816e-06
1403713743162293,1403713743099791,2.499018e-05,3.828386e-06,1.220181e-05,-5.564465e-07,2.124863e-07,2.739648e-06
1403713743224794,1403713743162293,-2.455558e-05,-1.273290e-05,-1.644011e-05,-8.402699e-06,-2.277228e-06,-4.482255e-06
1403713743349796,1403713743224794,2.448803e-06,2.705918e-06,8.413167e-06,-3.139186e-05,2.483036e-06,-1.650822e-06
1403713743412297,1403713743349796,3.571573e-05,2.550825e-05,-5.110156e-06,8.708276e-06,-1.844349e-06,-9.109422e-07
1403713743474799,1403713743412297,5.697542e-06,4.017716e-06,-2.332293e-07,7.149975e-06,-2.685368e-08,-1.960845e-06
1403713743537303,1403713743474799,-3.243183e-06,2.664136e-07,-4.289231e-06,8.790869e-06,1.099439e-06,4.635606e-06
1403713743662304,1403713743537303,2.522198e-05,2.432622e-06,1.537599e-05,-1.952832e-05,4.893897e-06,-3.900754e-06
1403713743724803,1403713743662304,-1.797907e-05,9.089704e-06,-1.238321e-05,4.384213e-06,-1.517481e-06,-8.868293e-07
1403713743787305,1403713743724803,-2.458646e-06,7.649936e-07,-1.181589e-06,-1.528950e-05,-3.610086e-06,-3.690411e-06
1403713743912306,1403713743787305,-4.697894e-05,3.239916e-05,-2.752008e-05,5.060692e-05,5.882399e-06,1.253520e-06
1403713743974807,1403713743912306,1.346668e-05,7.084088e-06,4.998359e-06,-4.782606e-06,3.964624e-06,2.977102e-06
1403713744037309,1403713743974807,-1.189055e-05,-1.940012e-05,2.467877e-06,-1.158669e-05,6.427880e-07,1.708156e-06
1403713744162310,1403713744037309,-1.731517e-04,-5.071541e-05,-7.910157e-05,-9.604982e-06,-1.703015e-05,-6.602825e-07
1403713744224814,1403713744162310,-1.933506e-05,-8.725785e-06,-9.472075e-06,-1.540606e-05,1.828295e-06,-3.079695e-06
1403713744287315,1403713744224814,1.466111e-05,8.621507e-06,3.980311e-06,8.085292e-06,1.159667e-06,-1.063938e-06
1403713744349814,1403713744287315,5.359968e-06,2.624709e-06,-3.443986e-08,3.667690e-05,-1.496993e-06,2.787199e-06
1403713744474819,1403713744349814,1.499221e-05,1.769007e-05,1.188874e-06,3.795912e-05,-2.989058e-06,6.877746e-06
1403713744537318,1403713744474819,-1.167380e-05,-9.673219e-06,-4.867936e-06,-2.052354e-06,-1.245255e-06,5.244141e-06
1403713744599819,1403713744537318,-5.655450e-06,-6.293469e-06,6.687786e-06,-1.863351e-05,9.064905e-06,3.324315e-06
1403713744662320,1403713744599819,1.858062e-06,6.231787e-06,4.127063e-06,-1.481081e-05,-1.763901e-06,-6.719966e-06
1403713744787323,1403713744662320,8.066142e-05,-3.065521e-06,3.337051e-05,4.379077e-06,-5.481468e-06,-1.743453e-07
1403713744849826,1403713744787323,3.749397e-05,5.023196e-06,1.535128e-05,1.342649e-05,3.183306e-06,7.658683e-06
1403713744912325,1403713744849826,1.460375e-05,6.726942e-06,1.137806e-05,-2.224233e-06,5.039924e-06,7.856728e-06
1403713744974827,1403713744912325,5.883080e-05,1.436861e-05,1.659266e-05,4.240711e-06,2.448947e-06,-2.803375e-06
1403713745099828,1403713744974827,-6.048612e-06,3.841997e-06,1.456503e-06,-1.253796e-05,3.004407e-06,-8.346668e-06
1403713745162331,1403713745099828,2.354437e-06,-3.876555e-06,2.131006e-06,-1.363100e-05,-1.569976e-06,3.194090e-06
1403713745224830,1403713745162331,1.218826e-05,1.605681e-05,2.598160e-06,-2.159645e-06,3.091987e-07,-2.512793e-06
1403713745349832,1403713745224830,-4.554990e-05,1.204781e-05,-1.073644e-05,2.089658e-05,1.645353e-06,-9.262467e-06
1403713745412334,1403713745349832,4.545970e-06,1.378500e-06,-1.752232e-05,2.493340e-05,-6.923072e-06,1.307873e-05
1403713745474835,1403713745412334,-2.112946e-05,-1.081519e-05,1.085409e-06,7.460874e-05,5.442190e-06,1.816288e-05
1403713745537337,1403713745474835,-8.208976e-06,5.059060e-06,-3.132540e-07,-1.770483e-05,-2.872426e-07,-1.428766e-05
1403713745662338,1403713745537337,-4.372815e-05,-4.399786e-06,1.309097e-05,-1.062964e-04,1.052530e-05,-3.575765e-05
1403713745724840,1403713745662338,1.385282e-05,-1.016636e-05,-1.075111e-05,1.898584e-05,-1.480842e-05,1.376949e-05
1403713745787342,1403713745724840,3.689018e-06,-4.732102e-06,-1.453528e-05,-4.171727e-05,-2.092575e-05,3.363006e-06
1403713745849844,1403713745787342,1.054735e-05,6.629586e-06,2.316892e-06,1.755772e-05,-1.788975e-06,-3.746020e-06
1403713745974844,1403713745849844,6.078715e-05,3.634686e-05,7.913373e-05,2.022239e-05,3.424472e-05,-3.316844e-06
1403713746037347,1403713745974844,9.103512e-06,9.003614e-06,-1.265891e-06,-1.442982e-05,-2.863826e-06,4.039051e-06
1403713746099847,1403713746037347,-3.095243e-05,5.765727e-06,-3.148771e-05,5.870358e-07,-1.453595e-05,-3.973756e-06
1403713746162348,1403713746099847,-3.075188e-07,-2.814870e-06,2.483762e-06,-9.317861e-06,3.029097e-06,-6.346892e-06
1403713746287349,1403713746162348,1.347799e-05,5.772414e-06,-6.037064e-06,3.810693e-05,5.225861e-06,1.307009e-05
1403713746349851,1403713746287349,3.060158e-05,1.997142e-05,4.168363e-06,1.127775e-05,-3.950703e-07,4.308654e-06
1403713746412352,1403713746349851,2.679753e-06,-6.582998e-06,-1.775464e-06,1.117549e-05,-1.728890e-06,-1.458800e-06
1403713746474854,1403713746412352,8.895365e-06,5.986389e-06,1.859843e-06,3.614250e-06,-9.102444e-07,-3.605773e-06
1403713746599855,1403713746474854,-9.339410e-06,-2.197832e-06,2.216461e-05,-6.312906e-05,1.825228e-05,-2.816401e-05
1403713746662359,1403713746599855,-2.008448e-05,-9.536037e-06,-4.619803e-06,-1.417532e-05,1.861327e-07,5.665360e-06
1403713746724859,1403713746662359,-3.361019e-06,-4.100159e-06,-4.060420e-06,6.573268e-06,-6.373145e-06,7.799700e-06
1403713746787359,1403713746724859,3.003054e-05,-5.626813e-06,-1.940017e-05,2.845969e-05,-1.354409e-05,4.101281e-06
